0;0;Eng. 10 матчей. Хозяева;Гости;0;0
3;2;Арсенал;Уотфорд;1;5
1;2;Бернли;Брайтон;2;20
2;0;Челси;Вулверхэмптон;1;45
1;1;Кристал Пэлас;Тоттенхэм;2;13
1;3;Эвертон;Борнмут;2;13
0;2;Лестер С;Манчестер Юн;2;71
5;0;Манчестер С;Норвич С;1;11
1;3;Ньюкасл Юн;Ливерпуль;1;1
3;1;Саутгемптон;Шеффилд Юн;2;26
1;1;Вест Хэм Юн;Астон Вилла;2;84
0;0;Лестер-Ман.Ю Варди Дж;Марсьяль А;0;0
0;0;Лестер-Ман.Ю Ихеаначо К;Рашфорд М;0;0
0;1;Верона-Лацио Борини Ф;Корреа К Х;0;0
0;3;Верона-Лацио Пессина М;Иммобиле Ч;0;0
0;1;Юве-Сампдор Дибала П;Роналду К;0;0
3;2;Болонья;Лечче;1;2
0;1;Кальяри;Удинезе;2;3
2;1;Рома;Фиорентина;1;45
1;1;СПАЛ Феррара;Торино;2;57
1;5;Верона;Лацио;1;39
2;0;Ювентус;Сампдория;1;45
0;0;Ita. 6 матчей. Хозяева;Гости;0;0
1;2;Морейренше;Тондела;2;45
2;0;Портимоненше;Авеш;1;62
2;0;Сетубал;Белененсеш;1;31
0;0;Por. 3 матча. Хозяева;Гости;0;0
1;0;Янг Бойз Берн;Люцерн;1;72
4;4;Базель;Лугано;2;6
4;1;Серветт Женева;Ксамакс Невшатель;1;21
0;0;Swi. 3 матча. Хозяева;Гости;0;0
1;0;Суонси;Брентфорд;1;82
1;4;Энергетик БГУ Минск;Торпедо-БелАЗ;1;31
6;0;БАТЭ;Минск;1;5
4;0;Шахтер Солигорск;Смолевичи-СТИ;1;1
1;0;РБ Страйкерз Минск;Мачулищи;1;63
2;4;Расинг;Сантос Минск;1;10
0;1;Спутник;Динамо Ливинг Эир;2;43
2;2;Б-12 Минск;Либертас Минск;2;13
1;3;Стандарт;Академика Космос Минск;1;9
2;6;Запад 3;Юни Минск;2;3
4;0;Газгольдер;ИнСтат Минск (люб.);1;30
2;0;Урожайная;АЛЬФА;1;13
0;0;Университет;Трактор Минск;0;0
2;3;Экситек Минск;Дубль ФК;2;2
2;2;голы Челси;Манчестер Юн;0;0
3;1;голы Ливерпуль;Тоттенхэм;0;0
3;0;голы Арсенал Лондон;Лестер;0;0
2;2;голы Ювентус;Рома;0;0
0;0;Блэк Лейбл;БИ Торпедо;0;0
2;1;БХТ;Маланка;1;34
8;1;Лос Амигос;Метрострой;1;9
1;0;Баник Острава U19;Жилина U19;1;19
6;3;ОСК Мораваны над Вагом;Кракованы;2;12
2;1;Дукла Банска-Бистрица;Татран Липтовски Микулаш;2;45
1;3;Ньиредьхаза;Кишварда 2;2;9
2;4;Штиволль;Тал;2;4
0;2;Ференцварош-2;Сексард;2;72
1;1;Беерсхот-Вилрейк;Патро Маасмехелен;1;1
2;0;Калиш;Ключборк;1;78
5;0;Эссен;Харцопф;1;19
6;4;Сатурн;ЦСКА М-мл;1;1
4;2;Спелле Венхаус;БСВ СВ Реден;1;18
2;1;Айнтрахт Мальсдорф;Берлинер АК 07;1;34
5;4;Ассириска;Торсторпс ИФ;2;19
1;3;Хомутов;Теплице-2;2;8
2;1;Балкан;БК Олимпик;2;21
2;0;Виктория Берлин;Теутония Оттенсен 1905;1;23
3;1;Рот-Вайс Ален;Ванне Эйкель;1;28
3;0;Хисингсбака;Комаркен;1;76
5;0;Карл Цейсс;Веймар;1;15
0;3;Фирзен;Вегберг Беек;2;26
0;0;Кроненберг;Реллингхаузен;0;0
0;1;Ратинген;Ратер СФ;2;19
2;2;Туру 1880 Дюссельдорф;Амерн;2;27
3;3;Бургальтендорф;Шоннебек;2;43
2;1;Чаквар;Бекешчаба;1;4
2;1;Велес Москва;Чертаново;2;41
4;0;Ференцварош;Брежице;1;17
3;2;Кубань-Холдинг;Енисей Красноярск;1;12
1;1;Дороги;Айка;2;32
1;3;Страни;Виктория Отроковице;2;6
1;1;Локомотив Пловдив;Локомотив Горна Оряховица;1;68
1;3;Адмира-2 Вакер;Пушкаш Академия-2;2;7
4;0;Партизан Белград;Пролетер Нови Сад;1;45
2;1;Марица Пловдив;Спартак Пловдив;2;14
2;1;Струга;Шкупи Скопье;1;63
2;2;СКА Хабаровск;Зенит Иркутск;2;37
1;1;Сольнок МАВ;Кечкемет;1;38
3;0;Бовингхаузен;Вестфалия Херне;1;24
1;1;Хаусманнштеттен;Добль;1;62
0;4;Блава Ясловске-Богунице;Динамо Мальженице;2;6
0;0;Этуаль Сахель (Тун);Клуб Африкэн;0;0
5;1;Вашаш;Балатонфуред;1;4
0;0;SKr. 3 матча. Хозяева;Гости;0;0
3;0;Дэгу;Пусан Ай-Парк;1;7
3;0;Чонбук;Сеул;1;13
1;1;Похан Стилерс;Инчхон Юн;2;30
1;1;Чуннам;Кеннам;2;25
2;1;Тэджон Ситизен;Чеджу Юн;1;53
0;1;Днепр Могилев (ж);Беларусь U19 (ж);2;4
4;0;Минск ФК (ж);Бобруйчанка (ж);1;24
0;3;Победа Новороссийск (ж);Магнолия (ж);2;3
2;2;Медик Конин (ж);Славия Прага (ж);1;15
2;1;Жилина (ж);Ружомберок (ж);1;18
7;0;Кроттендорф (ж);Оттендорф (ж);1;9
4;4;Лундс СК (ж);Фортуна ФФ (ж);2;16
1;1;Хорсенс;Оденсе;1;61
4;2;Айтвег;Санкт-Маргаретен;1;38
0;0;Лаунсдорф;САК Клагенфурт;0;0
6;2;Единство Вучковци;Младость Малешичи;1;10
0;4;ОФК Тузла;Раднички Лукавац;2;13
0;1;Карригалин Юн;Рокмаунт;2;66
1;2;Барселона-2;Сабадель;1;37
1;0;Кастельон;Корнелья;1;26
2;2;Рома (люб);Стармикс;1;11
4;3;Камеди;2Дротс;2;7
0;5;Старт Грабусице;Руднаны;2;33
1;4;Тагановце;Славия Кошице;2;17
0;0;Левоча;Покрок Кромпахи;0;0
0;3;Гариховце;Спишске-Подградье;2;19
2;4;Финтице;Татран Прешов;2;5
1;1;Бытча;Славия Сташков;1;38
0;0;Хонтианске Немце;Словенске Дармоты;0;0
1;3;Динамо Дивиаки;Прамен Ковацова;2;20
0;2;Слован Скалите;Кисуцке Нове Место;2;86
1;2;Предмьер;Татран Красно-над-Кисуцоу;2;10
1;1;Спартак Высока над Кисуцоу;Еднота Банова;2;14
0;4;Есенске;Римавска Собота;2;34
0;3;Стречно;Швошов;2;63
1;1;Вишнове;Баник Странявы;1;31
1;1;Горица;Триглав Крань;1;27
4;1;Адана Демирспор;Бурсаспор;1;1
0;1;Акхисар;Фатих Карагюмрюк;2;2
0;1;Акхисар;Фатих Карагюмрюк;2;71
1;1;Карсияка;Тургутлуспор;1;56
1;2;Вестсайд;Логан Метро;2;6
2;2;Шабаб Мохамедия;ИЗК Хемиссет;1;1
1;2;Кавкаб Марракеш;Расинг Касабланка;2;34
2;1;Наутико Капибарибе;Сентраль Каруару ПЕ;1;1
2;0;Хьюстон Дэш (ж);Чикаго Ред Старз (ж);1;5
2;1;Тринити;Сек Юн;1;34
3;1;СТТ ФК;Беган Юн;1;10
1;2;Квест Юн;Муанг Хэт Юн;2;7
2;1;Интер Дэскальдес;Сан-Жулиа;1;26
0;0;Унио Эспортива Санта-Колома;Санта-Колома;0;0
1;7;Тавеуни;Сеагага;1;45
2;5;Савусаву;Буа;2;2
3;2;Тайлеву/Найтасири;Ракираки;1;1
3;2;Тайлеву/Найтасири;Ракираки;1;15
0;4;Дрекети;Надого;2;2
0;4;Дрекети;Надого;2;5
0;0;Тавуа;Надрога;0;0
4;0;Кингборо (р) (ж);Олимпия Уорриорз (р) (ж);1;54
9;0;Таруна (р) (ж);Университет Тасмания (р) (ж);1;5
3;2;КамАЗ Кемерово;Кузбасс Атлетик;2;44
3;6;Рассвет Гомель;Троллейбусник;1;32
5;1;Джифорс;Амика;1;8
11;0;Метеор Гомель;Славия Гомель;1;7
4;1;Брестжилстрой;Нива Долбизно;1;25
1;3;Сенно;Детскосельский Городок;2;2
3;3;Островец (люб.);Смена Волковыск;1;36
0;1;ФСК Гродненский;Лида (люб.);2;80
1;3;Мосты;Цементник;2;16
1;4;ФК Мэйн;Добрица;2;26
1;1;Дила Гори;Динамо Батуми;2;15
3;0;Гагра;Сиони;1;84
2;2;Мерани Мартвили;Металлург Рустави;1;3
0;1;Орхус;Брондбю;2;72
2;1;Копенгаген ФК;Нордсьелленд;1;12
1;2;Мидтьюланд;Ольборг;2;18
0;0;Den. 3 матча. Хозяева;Гости;0;0
0;3;Портмарнок ФК;Мейнут Юнив. Т;2;32
2;2;Черри Орчард;Лиффи Уондерерс;1;35
3;3;Бангор Селтик;Блубелл Юн;1;18
2;1;Крамлин Юн;Идендерри Т;2;61
0;0;Акурейри;Рейкьявик КР;0;0
5;3;Брейдаблик;Акранес ИА;1;11
4;1;Кефлавик;Вестри;1;5
6;1;Фрам Рейкьявик;Тор Акурейри;2;12
1;0;Фьардабиггд;Кари;1;65
0;2;Видир;Хаукар;2;54
1;1;Далвик/Рейнир;УМФН Ньярвик;1;11
5;1;Рейкьявик ИР;Вольсунгур;2;30
2;0;ХК/Имир U19;Тор Акурейри U19;1;78
2;2;Монтеермосо;Кампанарио;2;5
0;0;АД Лобон;Сан-Серван;0;0
2;1;Албертс;Гробина;2;36
2;0;Тукумс 2000-3;Лиелупе;1;80
6;0;Шериф;Динамо-Авто;1;1
3;1;Боде/Глимт;Мольде;2;9
1;0;Сандефьорд;Мьондален;1;64
0;0;Старт;Стабек;0;0
2;0;Волеренга;Стремсгодсет;1;36
3;0;Викинг;Сарпсборг 08;1;3
1;0;Хогесунд;Русенборг;1;9
0;0;Nor. 5 матчей. Хозяева;Гости;0;0
0;2;Левангер;Арендал;2;15
1;0;Нотодден;Одд-БК-2;1;39
0;0;Ходд;Кьелсос;0;0
1;4;Флоро;Тромсдален;2;3
6;1;Эйдсволл;Флоя;1;2
2;0;ю1 Волунтари;Шепши Сфынту Георге;0;0
1;2;УТА Арад;Рапид Бухарест;1;38
3;2;Касымпаша;Истанбул Башакшехир;1;9
1;1;МФК Металлург Запорожье;Черкащина;2;28
5;1;Кристалл Днепр;БРИАР (Днепр);1;1
3;2;Кристалл Губиниха;Петриковка;1;16
3;1;Легионер Днепр;Авангард Днепр;1;24
1;1;Патриот Кривой Рог;Колос Софиевка;1;72
0;1;Б36 Торсхавн-2;НСИ Рунавик-2;2;43
4;3;ХБ Торсхавн-2;КИ Класвик-2;2;14
4;3;Б36 Торсхавн-2;КИ Класвик-2;2;2
1;0;Хонка;РоПС;1;17
0;2;Хака;Интер Турку;2;2
0;3;Мариехамн;ХИФК;2;12
2;1;КуПС;СЯК Сейнайоки;1;5
0;0;Fin. 4 матча. Хозяева;Гости;0;0
1;0;Яро;МюПа Аньяланкоски;1;52
3;2;Куфу-98;ВИФК;1;6
0;1;РоПС Акатемия;ГБК;2;41
1;1;Интер Турку U20;ХИК Хельсинки U20;1;18
5;3;ВЯС U20;Атлантис U20;1;1
4;3;СЯК Акатемия U20;КаПа U20;1;28
8;0;СТПС;ХаПК;1;13
1;3;Тоуколан Теряс;Финнкурд;1;11
3;4;Нарпес Крафт;Каско ИК;2;22
0;3;Братство Юровец;Рудар Мурско-Средишче;2;11
3;3;Фалкенберг;Норрчепинг;1;23
0;0;Хаккен;Гетеборг;0;0
3;3;Эльфсборг;Варберг;2;8
0;1;АИК Стокгольм;Юргорден;2;77
2;5;Сириус;Мальме;1;18
0;0;Swe. 5 матчей. Хозяева;Гости;0;0
1;1;Таллинн;Элва;2;6
2;1;Йогева Ноорус-96;Аякс Ласнамяэ;2;2
3;0;Пайде-2 Линнамесконд;Выру Хелиос;1;57
2;1;Тарту ДжК Велко 2;Таммека Тарту 3;1;77
2;3;Арукюла;Тарвасту;2;3
2;1;Игилиикур;Румори Кальчио;2;37
0;2;Ст. Джордж Сити ФА U20;Блэктаун Спартанс U20;2;86
4;0;Куинс Парк (р);Маддингтон Уайт Сити (р);1;20
2;1;Джундалап Юн (р);УВА (р);1;7
4;1;Сэмфорд Рейнджерс (р);Лейкс (р);1;1
0;2;Таггеранонг Юн U23;Канберра Олимпик U23;2;67
1;3;Ст. Джордж Сити ФА;Блэктаун Спартанс;2;17
1;1;Канберра;Гангалин Юн;2;27
0;2;Сэмфорд Рейнджерс;Лейкс;2;51
0;4;Куинс Парк;Маддингтон Уайт Сити;2;38
2;5;Джундалап Юн;УВА;2;15
2;2;Конг Ан Нан Дэн;ТП Хо Ши Минь-2;1;3
0;1;Лам Донг;ПВФ;2;55
1;2;Винь Лонг;Донг Най;2;8
4;2;Гия Динь;Триу Минь;1;6
2;3;Тин Джанг;Бинь Тхуан;1;2
3;3;Кон Тум;Фу Донг;2;11
0;0;Аль-Вакра;Аль-Сайлия;0;0
3;1;Аль-Шахания;Аль-Ахли;1;22
2;3;Далянь Ифан;Шаньдун Лунен;1;58
2;2;Хебэй Чайна Фортун;Шицзячжуан Эвер;2;38
3;0;Шэньчжэнь ФК;Гуанчжоу Фули;1;29
3;4;Хенань Цзянье;Цзянсу Сунин;1;6
1;2;Чунцин Лифан;Пекин Гоань;2;50
1;4;Цзинь Ин Киуксу;ТонгАн Пипл;2;9
2;4;Цзинь Гуаньфу;Тяньюй Сыхэ;2;18
1;0;Хан Юэнь;Татунг;1;76
1;4;Хасус ТСУ;Тайнань Сити;2;2
1;1;Мин Чуань Унив.;Тайчен Лайонс;2;14
2;3;Тайпауэр;Тайчжун Футуро;1;13
1;4;Нейшнл Тайвань Унив. Спорт;Тайнань Сити;2;2
2;3;Тайпауэр;Тайчжун Футуро;1;13
3;0;Б52 Карнегис;Ред Лайонз;1;49
0;0;Jp. 9 матчей. Хозяева;Гости;0;0
3;1;Саппоро;Йокогама Маринос;2;15
4;2;Шимицу С-Палс;Оита Тринита;1;41
0;2;Йокогама;Урава;2;52
2;2;Кашима Антлерс;Токио;1;34
5;1;Кашива Рейсол;Вегалта Сендай;1;20
3;1;Кавасаки Фронтале;Шонан;2;57
1;1;Тосу;Серезо Осака;1;51
0;2;Кобе;Гамба Осака;2;62
2;0;Мачида Зельвиа;Точиджи;1;23
0;5;Зеспакусацу Гумма;Канадзава Цвайген;2;9
0;0;Конфианса-СЕ;Санта-Круз;0;0
3;1;Байя;Ботафого ПБ;1;13
2;0;Ферровиария СП;Интер Лимейра СП;1;12
1;3;Гуарани Кампинас;Сан-Паулу СП;2;13
0;1;Мирасол;Понте-Прета;2;67
3;2;Гремио Новоризонтино;Сантос;2;17
0;2;Оесте;Коринтианс СП;2;2
2;1;Палмейрас СП;Агуа Санта;2;63
2;0;Брагантино;Ботафого СП;1;1
1;3;Санту-Андре;Итуано;2;6
2;0;Ред Булл Брагантино;Ботафого СП;1;8
2;0;Байя;Флуминенсе де Фейра БА;1;6
1;3;Байя де Фейра;Жуазейренсе;2;2
2;2;Доси Мэл;Витория Сальвадор;1;29
1;1;Бенто Гонсалвес;Интернасьонал РС;1;38
1;1;Гремио РС;Ипиранга РС;1;38
