1;3;Герта;Айнтрахт Франкфурт;2;30
0;1;Герта-Айнтра Пентек К;Силва А;0;0
0;0;Ger. 9 матчей. Хозяева;Гости;0;0
0;1;Брага;Санта Клара;2;5
0;3;Ксамакс Невшатель;Шаффхаузен;2;4
5;2;Винтертур;Арау;1;5
1;0;Хаддерсфилд Т;Ноттингем Форест;1;54
1;1;Эрцгебирге Ауэ;Гройтер Фюрт;2;6
2;1;Оснабрюк;Ганновер 96;1;33
2;1;Оснабрюк;Ганновер 96;1;33
1;0;Унтерхахинг;Любек;1;24
2;4;Торпедо Жодино (р);Неман Гродно (р);2;12
1;2;Энергетик БГУ Минск (р);Ислочь (р);2;25
1;1;Рух Брест (р);Слуцк (р);2;30
0;4;БАТЭ (р);Динамо Брест (р);2;27
0;2;Леальтад;Реал Овьедо-2;2;55
1;1;Леонезе;Райо Махадаонда;2;39
0;5;Копеникер;Мариендорф;2;4
2;0;Манреса;Олот;1;15
1;2;Ибарра;Такоронте;2;68
2;1;Чурриана;УД Сан-Андрес;1;47
2;1;Сан Хосе;Кабесенсе;1;25
3;3;И'Гара;Аркангел Сан-Мигель;2;14
2;0;Лилль;Нант;1;43
0;0;Fra. 10 матчей. Хозяева;Гости;0;0
3;1;Хорхе Вильстерманн;Пеньяроль;2;3
3;1;Хорхе Вильстерманн;Пеньяроль;2;3
0;1;Индепендьенте Медельин;Бока Хуниорс;2;88
0;1;Индепендьенте Медельин;Бока Хуниорс;2;88
1;2;Дельфин СК;Сантос;2;18
0;0;uef. 3 матча. Хозяева;Гости;0;0
1;3;Кортрийк;Антверпен;1;3
0;0;Bel. 9 матчей. Хозяева;Гости;0;0
3;1;Твенте;Гронинген;1;22
0;0;Hol. 9 матчей. Хозяева;Гости;0;0
2;1;Кармиотисса;Эноcис Паралимни;2;4
2;2;Анжи;Черноморец;2;57
0;0;Анси;Кретей;0;0
2;1;Шоле;Орлеан;1;45
1;0;Ле-Ман;Бурж Перонна;1;27
0;0;Лион Дюшер;Авранш;0;0
0;0;Кевийи;Лаваль;0;0
2;0;Ред Стар;Конкарно;1;45
2;1;Стад Бриошен;Бастия-Борго;1;25
0;1;Индонезия U19;Босния и Герцеговина U19;2;19
2;0;Брайтон U23;Челси U23;1;6
3;5;Манчестер Юн U23;Ливерпуль U23;2;11
1;3;Бернли U23;Ньюкасл Юн U23;2;33
3;0;Норвич С U23;Кристал Пэлас U23;1;9
1;2;Астон Вилла U23;Рединг U23;2;65
4;2;САК Клагенфурт;Деллах/Гайль;2;26
1;3;Илзер;Меттерсдорф;2;6
3;2;Лебринг;Штедверк Брук/Мур;1;6
1;4;Потингер Грайскирхен;Унион Эдельвейс;2;19
2;3;Донау Линц;Унион Ст.Флориан;1;27
6;0;Глайхенберг;Вельс;1;5
1;1;Калсдорф;Унион Фекламаркт;1;69
0;1;Вайц;Глайсдорф;2;70
0;0;СВ Шпитталь;Штадль-Паура;0;0
1;2;Герта Вельс;Рид (люб);1;1
0;1;Вальс Грюнау;БСК 1933;2;77
4;2;Брук/Лайта;Мауэрверк;1;13
0;2;Винер-Нойштадт;Винер-Линин;2;26
1;1;Винер-Спортклуб;Трайскирхен;2;13
2;3;Китцбюэль;Куфштайн;2;2
2;1;Хебар Пазарджик;Созопол;1;57
3;2;Кариана Ерден;Локомотив София;2;2
4;0;Пирин Благоевград;Нефтохимик Бургас;1;1
0;1;Дьирмот U19;Вац ВЛШЕ U19;2;25
0;2;Пирмазенс;Хоффенхайм-2;2;2
4;0;Штайнбах Хайгер;Зонненхоф Гроссашпах;1;2
0;2;Ульм;Аaлен;2;8
5;1;Мюльхайм-Керлих;Карбах;1;15
1;3;Шпортфройнде Айсбахталь;Кайзерслаутерн-2;1;55
1;4;Пампов;Грайфсвальд;1;7
2;0;Карлсруэ U19;Астория Вальдорф U19;1;25
1;1;Конкордия;Виктория Виннекендонк;1;60
1;1;Ваккер Нордхаузен;Галле 96;2;13
3;0;Нествед;КФУМ Роскилде;1;9
0;1;Роскильде;Хиллеред;2;23
3;4;Мариенлюст;Хеденстед;2;1
3;1;Силькеборг КФУМ;Хернинг Фремад;2;13
2;1;Богемианс Дублин;Дерри С;2;3
0;4;Атлон Т;Лонгфорд;2;10
0;1;Брэй Уондерерс;Дроэда Юн;2;29
1;5;Кабинтили;Уэксфорд;1;52
0;1;Гэлуей Юн;Коб-Рамблерс;2;11
0;3;ПАЕЕК;Алки Ороклини;2;38
2;1;НФА БЕ1 U19;Видзгирис U19;1;26
0;3;Сент Эндрюс;Фгура Юн;2;24
1;1;Сенгли Атлетик;Зейтун Коринтианс;1;10
0;0;Сиренс;Слима Уондерерс;0;0
2;0;Алмере С;Хелмонд;1;64
2;0;Дордрехт;Йонг АЗ Алкмар;1;45
5;2;Камбур;Йонг Утрехт;1;40
3;0;Маастрихт;Осс;1;60
4;3;Раелинген U19;Лоренског-2 U19;1;2
2;5;Челябинск-2;Торпедо Миасс;2;4
2;1;Тек Слога;Единство Сурчин;1;19
3;1;Студентски Град U19;Локомотива Белград U19;1;11
2;7;Сенец СК;Интер Братислава;2;5
4;1;Ворскла Полтава U21;Мариуполь U21;1;14
1;1;Ньютаун;Аберистуит Т;2;35
1;2;Шильтигхайм;Эпиналь;2;6
2;3;Жюра Сюд;Андрезье-Бутеон;2;28
0;2;Ангулем;Шамальер;2;2
3;1;Дукла Прага-2;Искра Усти-над-Орлицей;1;52
0;0;Баник Острава-2;Глучин;0;0
1;0;Зноймо;Высочина Йиглава-2;1;86
4;1;Спартак Велке Битес;Быстрица над Перштейнем;2;27
1;4;Бюль;Эшален;2;2
0;0;Боден;Питео;0;0
0;1;ИФК Умео;Умео Академия;2;89
3;1;Варберг ГИФ;Онсала;1;33
2;1;Блэктаун С U20;Сидней Юн U20;1;36
5;1;Блэктаун Сити;Сидней Юн 58;1;14
3;0;Пайн Хилз;Кангару Пойнт Роверс;1;49
1;2;Норт Стар (ж);Брисбен С (ж);2;13
3;3;Кангару Пойнт Роверс (ж);Таринга Роверс (ж);2;32
2;5;Хеппи Велли;Гуанчжоу Фули;2;35
0;0;Харас Эль-Ходуд;Талаеа Эль Гейш;0;0
1;0;Миср Эль-Макаса;Аль-Мокавлун;1;70
0;2;Аль-Иттихад Александрия;ЭНППИ;2;35
0;1;Аль-Файсали;Аль-Ахли;2;24
1;4;Аль-Райан;Аль-Хараитият;2;20
2;0;Аль-Гарафа;Умм Саляль;1;35
5;1;Аль-Араби;Аль-Ахли;1;18
5;4;Куала-Лумпур;Селангор-2;2;4
2;4;Негери Сембилан;Кучинг;2;12
1;0;Келантан;Саравак Юн;1;84
5;1;Перак;Фелда Юн;1;17
2;2;Петалинг-Джая С;Джохор Дарул Такзим;2;35
4;0;Теренггану;ПДРМ;1;8
3;1;Атлетико Гойяненсе;Флуминенсе РЖ;1;10
4;1;Капивариано СП;Марильа;1;15
2;3;Деспортиво Бразил СП;Паулиста;1;3
1;0;Вело Клуб СП;Гремио Осаско;1;63
2;1;Линенсе Реал;Олимпия СП;1;17
0;1;Форталеза;Киндио;2;85
0;1;Алебрихес;Монаркас Морелия;2;88
1;1;Текос ФК;Колима;1;35
3;2;Пуэбла U20;Керетаро U20;1;7
0;0;Хуарес U20;Атлас U20;0;0
3;2;Уруапан;Асорес де Идальго;1;8
3;0;Пионерос Канкун;Ситакуаро;1;8
1;1;Универсидад Сезар-Вальехо;Академия Кантолао;1;1
4;3;Спорт Уанкайо;Универсидад Сан-Мартин;2;27
2;0;Университарио;Атлетико Грау;1;27
0;0;Чаттануга;Космос Нью-Йорк;0;0
2;1;Кокимбо Унидо;Сантьяго Уондерерс;1;42
2;1;Лаутаро де Буин;Артуро Фернандес Виал;1;11
1;1;Сан-Антонио Унидо;Депортес Колина;2;68
0;1;Индепендьенте Каукенес;Колчагуа;2;80
1;0;СА Портеньо;Чакаритас;1;14
3;0;Тхимпху Сити;Хай Куалити Юн;1;19
0;1;Леопард Ст. Камиль;АС Полис;2;69
0;1;Витесс;Форсес Армес;2;90
1;1;Дар Эль Барка;Этуаль Нуакшот;1;45
1;0;Этуаль Коммуна Арафат;Медина 3;1;25
1;1;Вашаш Академия U19 (ж);Ференцварош U19 (ж);2;33
5;0;Динамо Батуми (ж);Самегрело Чхороцку (ж);1;9
4;0;ПСЖ (ж);Реймс (ж);1;6
5;1;Маручидор (ж);Калаундра ФК (ж);1;2
6;0;ТП Хо Ши Минь (ж);Сон Ла (ж);1;16
1;0;Тай Нгуен (ж);Ханой 2 (ж);1;75
1;2;Фонг Фу (ж);Ханой (ж);2;68
2;0;Тхан КСВН (ж);ТП Хо Ши Минь-2;1;62
0;2;Ортодокси (ж);Аль-Истикляль (ж);2;68
3;1;Атлетико Сан-Луис (ж);Крус Асуль (ж);2;18
0;1;Некакса (ж);Монтеррей (ж);2;78
0;0;Монца;СПАЛ Феррара;0;0
3;2;Аустрия Клагенфурт;Аустрия-2 Вена;1;47
2;0;Лиферинг;Ваккер Инсбрук;1;51
2;4;Капфенберг;Блау-Вайс Линц;2;10
0;1;Хорн;Лафнитц;2;12
0;1;Грац АК;Форвертс Штайр;2;18
2;2;Сумгаит;Карабах;1;52
0;5;Ислочь U19;РГУОР Минск U19;2;28
2;0;Ботев Враца;Монтана;1;45
5;1;ЦСКА 1948 София;Этыр Велико Тырново;1;5
1;1;Витоша Бистрица U19;Пирин Благоевград U19;1;51
5;2;Царское Село София U19;Сокол Марково U19;1;8
0;1;Монтана U19;Нефтохимик Бургас U19;2;42
0;0;Берое Стара Загора U19;Черно Море Варна U19;0;0
4;0;Ботев Пловдив U19;Натиональ София U19;1;10
2;2;Левски София U19;Септември София U19;2;18
2;0;Лудогорец U19;Славия София U19;1;80
1;0;Пушкаш Академия;Мезоковешд;1;59
2;1;Эсбьерг;Хельсингер ФК;1;19
1;2;Хвидовре;Хобро;2;11
1;0;Веннсюссель;Колдинг ИФ;1;59
1;3;Вестри;Кефлавик;1;1
0;11;Викингур Рейкьявик U19;Фьолнир/Ваенгир U19;2;6
2;1;Миниджа;Жальгирис Каунас-2;2;2
2;1;Миниджа;Жальгирис Каунас-2;1;18
2;5;Ритеряй-2;Атмосфера;2;1
1;4;Строммен;Лиллестрем;2;40
0;1;Эйгарден;Сондаль;2;22
3;1;Ранхейм;Осане;1;35
0;0;Рауфосс;Санднес;0;0
4;1;Стьордалс-Блинк;КФУМ Осло;1;4
3;1;Тромсе;Гроруд;1;13
1;2;Конгсвингер;Хамаркамератене;1;15
1;3;Висла Плоцк;Варта Познань;2;29
0;0;Гурник Забже;Висла Краков;0;0
0;1;Ястшембе;Видзев Лодзь;2;37
0;1;ЛКС Ницеча;Арка Гдыня;2;89
2;1;ГКС Тыхы;Ресовия Жешув;1;41
1;0;Одра Ополе;Белхатув;1;55
1;0;ОКС Стомиль Ольштын;Заглембе Сосновец;1;64
0;0;Сталь Жешув;Олимпия Эльблонг;0;0
2;0;Вигры Сувалки;Шленск-2 Вроцлав;1;45
1;1;Мотор Люблин;Гарбарния Краков;1;22
2;2;Хутник Нова Гута;Олимпия Грудзендз;1;9
5;0;Полония Сьрода-Велькопольска;Хемик Полице;1;2
1;2;Волунтари;Шепши Сфынту Георге;1;4
1;2;Арджеш Питешти;Университатя Крайова КСУ;2;9
5;0;Вождовац Белград;Раднички Ниш;1;7
2;0;Фатих Карагюмрюк;Истанбул Башакшехир;1;47
0;0;Tur. 10 матчей. Хозяева;Гости;0;0
0;0;Аданаспор;Кечиоренгюджю;0;0
4;1;Хекимоглу Трабзон;Амедспор Диярбакыр;2;2
1;4;Чанкая;Малатья Блд;1;6
1;1;Карсияка;Эрокспор;2;49
2;0;Яро;Оулу АК;1;90
3;2;КТП Котка;ЕИФ;1;27
2;1;Риихимаен;Пуйу;2;13
2;2;Янаккалан Палло;АКЕ;1;61
0;2;ХПС Хельсинки;Тоуколан Теряс;2;79
6;2;Поннистайят;КойПС;2;8
2;3;Херто;Эспоо Тикка;1;10
3;1;АИФК Турку;Вилпас;1;15
1;2;ЛПС;КаПа;1;44
5;1;МПС Хельсинки;ЯПС 2;2;11
0;0;Градец Кралове;Славой Вышеград;0;0
1;1;Ландветтер;Торсланда;1;58
3;4;Вольта-2 ФК;Кейла-2;2;8
5;3;Легион-2 Таллинн;Тарту ДжК Велко 2;2;9
5;1;Раазику Джокер;Виимси-2;1;26
3;3;Вест Торренс Биркалла;Вест Аделаида;1;11
5;1;Порт-Дарвин;Миндил Эйсес;1;26
4;0;Ба Риа Вунг Тау;Тай Нинь;1;5
0;3;Лонг Ан;Дак Лак;2;47
3;2;Бинь Фуок;Кан Тхо;1;7
1;2;Ан Джианг;Бонг Да Хюэ;2;4
0;1;Донг Тхап;Фо Хиен;2;54
1;1;Бинь Динь;Санна Хан Хоа;1;2
1;4;Шицзячжуан Эвер;Чунцин Лифан;2;7
3;0;Циндао Хуанхайй;Тянцзинь Тэда;1;37
1;0;Шанхай СИПГ;Пекин Гоань;1;44
0;2;Ухань Залл;Хебэй Чайна Фортун;2;6
0;0;Chi. 4 матча. Хозяева;Гости;0;0
1;5;Уотерсайд Карори;Норт Веллингтон;2;2
1;1;Вестерн Сабербс;Ловер Хатт С;2;18
2;0;Тишрин;Аль-Иттихад Алеппо;1;19
2;1;Андижан;Бухара;2;29
2;2;Металлург Бекабад;Локомотив Ташкент;2;37
3;2;Навбахор U21;Насаф U21;2;45
0;0;Пачука;Толука;0;0
3;1;Портленд-2;Такома Дифианс;1;12
2;2;Мичиган Старз;Нью-Амстердам;2;36
0;3;Беса Печ;Арберия;2;50
1;0;Каджера Шугар;КМС;1;34
0;1;Мбейя С;Намунго;2;10
3;3;ТУВ Буганууд;БКХ Лайонс;2;1
2;0;Хан Уул;Кхукх Чононууд;1;19
5;5;Синие Птицы;Рыжие лисы;1;6
6;1;Синие Птицы;Белые розы;1;3
3;5;Рыжие лисы;Белые розы;2;8
2;3;Рыжие лисы;Синие Птицы;2;3
5;3;Белые розы;Синие Птицы;1;4
3;4;Белые розы;Рыжие лисы;2;6
2;4;Желтые Тюльпаны;Красные Маки;2;5
4;7;Желтые Тюльпаны;Зеленые Береты;1;3
4;5;Красные Маки;Зеленые Береты;2;6
1;1;Красные Маки;Желтые Тюльпаны;2;8
3;3;Зеленые Береты;Желтые Тюльпаны;2;10
1;4;Зеленые Береты;Красные Маки;2;6
5;3;Желтые Тюльпаны;Красные Маки;1;6
4;2;Желтые Тюльпаны;Зеленые Береты;1;5
4;3;Красные Маки;Зеленые Береты;1;3
0;2;КР Рейкьявик (ж);Стьярнан (ж);2;31
2;0;Аделаида Универ (р) (ж);Метро Юн (р) (ж);1;32
0;3;Мортон Бэй Юн (ж);Гэп (ж);2;71
0;1;Вест Аделаида (ж);Метро Юн (ж);2;27
3;1;Аделаида С (ж);Солсбери Интер (ж);2;15
0;3;Вест Аделаида рез. (ж);Аделаида Сити рез. (ж);2;15
3;0;Палома;Брамфельд;1;7
0;2;Эмполи U19;Ювентус U19;2;82
1;4;Академия Онтустик;Атырау;1;9
0;1;Академия Кайрат;Акжайык Уральск;2;88
0;2;Конкордия-2 Кьяжна;Стяуа Бухарест-2;2;3
0;0;Тунари;Металул Бузэу;0;0
1;2;Динамо-2 Бухарест;Волунтари-2;2;3
4;2;Рапид Бухарест-2;Балотести;1;7
2;1;Корона Брашов;Астра Плоешти-2;1;9
5;0;Одорхею Секуеск;АКС Кидс Тампа Брашов;1;37
2;3;Сеспи-2;Блежой;2;2
1;1;Александрия;Университатя-2 Крайова;2;37
3;1;Флакара Морени;Филиаши;1;19
2;1;Четате Дева;Германштадт-2;2;2
7;1;Газ Метан Медиас-2;Жиул Петрошани;2;2
1;0;Магура Чиснэдие;Флакара Хорезу;1;20
9;1;Думбравита;Глория Чермей;1;27
2;1;Соими Липова;Поли Тимишоара АКС;1;72
2;1;Авынтул Регин;Хунедоара;2;39
2;1;Униря Унгени;Санататя Клуж;1;42
3;1;Эллиди;Тиндастол;1;15
