0;4;Ротор Волгоград;Ростов;2;41
0;1;Ротор Ростов Фламарион;Соу А;0;0
2;0;Ахмат;Арсенал Тула;1;33
2;3;ЦСКА;Зенит С Петербург;1;28
1;1;ЦСКА Зенит Рондон Х С;Влашич Н;0;0
1;0;ЦСКА Зенит Дзюба А;Азмун С;0;0
1;0;Ахмат Арсена Ильин В;Джорджевич Л;0;0
0;0;Ахмат Арсена Ломовицкий А;Ткачев С;0;0
0;0;Ахмат Арсена Тимофеев А;Пантелеев В;0;0
0;0;Ахмат Арсена Силва И;Швец А;0;0
0;0;Rus. 8 матчей. Хозяева;Гости;0;0
0;0;Rus. 3 матча. Хозяева;Гости;0;0
2;0;Севилья;Эльче;1;43
3;2;Торино;Сассуоло;2;6
0;0;Торино Сасс Белотти А;Санабрия А;0;0
0;2;Торино Сасс Капуто Ф;Берарди Д;0;0
0;0;Торино Сасс Дефрель Г;Джуричич Ф;0;0
0;0;Торино Сасс Обианг П;Маньянелли Ф;0;0
0;2;Ноттингем Форест;Норвич С;2;9
3;2;КПР;Миллуолл;2;6
1;3;Уиком Уондерерс;Барнсли;2;45
1;1;Шеффилд Уэнсдей;Хаддерсфилд Т;1;36
0;0;Блэкберн Роверс;Бристоль С;0;0
2;1;Бирмингем С;Рединг;1;4
0;2;Аккрингтон Стэнли;Сандерленд;2;62
1;2;Регенсбург;Гройтер Фюрт;2;13
1;1;Ферль;Ингольштадт 04;2;48
1;0;Динамо Дрезден;Веен Висбаден;1;12
0;0;Любек;Мюнхен 1860;0;0
0;4;Меппен;Юрдинген 05;2;35
3;2;голы ПСЖ;Челси;0;0
2;3;голы Севилья;Зенит С Петербург;0;0
0;1;голы Атлетико Мадрид;Лацио;0;0
4;1;Турбине Потсдам (ж);Меппен (ж);2;11
2;1;Вердер Бремен (ж);Фрайбург (ж);2;4
0;3;Пхохан Стилерс;Сувон Блюуингс;2;8
0;0;Канвон;Соннам;0;0
4;1;Инчхон Юнайтед;Сувон Сити;1;33
2;1;ФК Сеул;Кванджу;2;37
3;0;ПСЖ;Лилль;1;9
0;0;12 Октября Итаугуа;Насьональ Асунсьон;0;0
2;2;Макара;Эмелек;2;20
0;1;Антофагаста;Уачипато;2;90
3;0;Депортес Толима;Депортиво Кали;1;9
1;0;Олимпиакос Никосия;Этникос Ахнас;1;48
1;0;НЕА Саламина;АЕЛ Лимассол;1;56
2;0;Антальяспор;Аланьяспор;1;18
0;2;Намунго;Пирамидс;2;71
2;0;Котонспорт;Ренессанс Беркан;1;54
2;2;НАПСА Старс;ЖС Кабили;1;12
1;1;АСК Джарааф;КС Сфаксиен;2;70
2;1;Орландо Пайретс;Эньимба;1;28
1;0;Салитас;Этуаль дю Сахель;1;82
0;2;Нкана;Раджа Касабланка;2;47
1;0;Аль Ахли Бенгази;ЕС Сетиф;1;3
0;3;Аурора Про Патрия 1919;Понтедера;2;32
0;0;Про Сесто;Про Верчелли;0;0
4;3;Джана Эрминио;Луккезе;2;37
1;2;Комо;Альбинолеффе;2;26
0;1;Фано;Ареццо;2;16
0;0;Имолезе;Леньяго Салюс;0;0
4;0;Падова;Феральпизало;1;8
2;0;Зюйдтироль;Модена;1;11
2;2;Чезена;Мателика;1;8
3;2;Губбио;Перуджа;2;4
0;2;Карпи;Вис Песаро;2;6
3;2;Мантуя;Виртус Верона;1;25
1;0;Туррис;Катания;1;18
0;1;Бишелье;Паганезе;2;25
0;1;Витербезе;Юве Стабия;2;32
0;1;Виртус Франкавилла;Фоджа;2;84
1;1;Бари;Казертана;1;26
2;4;Терамо;Тернана;2;47
3;1;Авеллино;Потенца;1;34
3;1;Корухо;Расинг Ферроль;1;9
4;0;Атлетик 2 Бильбао;Лейоа;1;4
