0;0;Расинг Авельянеда;Бока Хуниорс;0;0
5;2;ФК Новосибирск;Крылья Советов 2;1;5
1;1;Иордания;Вьетнам;1;13
0;0;Турция;Гвинея;0;0
0;3;Мальта;Сев. Ирландия;2;3
1;1;Арендал;Одд 2;1;88
2;3;Кеур Мадиор;Жамоно Фатик;2;4
0;1;Гамбия Портс Ауторити;Элит Юнайтед;2;90
3;3;АБ Торнбю U21;Валленсбек U21;2;4
7;0;Фредериксберг Альянсен 2000 U21;Скьолд U21;1;30
1;8;Тронд U19;Бьясен U19;2;4
3;4;Кшаки Чаплинковске;ЦКС Целестынув;2;3
0;0;ФК Челябинск 2;Тобол Тобольск;0;0
2;2;Асуан;Аль Масри;2;18
1;0;Марех;Танта;1;48
0;2;Эль Зарка;Кока Кола Каир;2;47
0;1;Вазито;Гор Махия;2;82
3;0;Хэйлунцзян Лава Спринг;Бэйцзин Текнолоджи Инститьют;1;56
1;0;Нанкин Сити;Цзянси Ляньшен;1;89
1;1;Гуйчжоу Хэнфэн;Ухань Три Таунс;2;22
1;0;Ичунь Гранд Тайгер;Китай U20;1;69
2;2;Сиань Вулвз;Даньдун Тэнъюэ;1;71
2;0;Шаосин Кэцяо Юэцзя;Хубэй Истар;1;37
0;2;Вукси Вугу;Циндао Маньатээ;2;30
2;1;Цюаньчжоу Яксин;Циндао Ред Лайонс;2;3
1;0;Шанхай Цзядин Хуэйлун;Сычуань Миньцзу;1;66
1;1;Риверз Юнайтед;Викки Туристс;2;4
0;0;Джигава Голден Старз;Абия Уорриорз;0;0
0;0;Аль Фейха;Аль Хазм;0;0
1;0;Аль Нахда Даммам;Аль Шола;1;47
4;1;Джидда;Аль Наджум;1;1
1;1;Аль Букайрия;Аль Адалх;2;4
1;0;Аль Токба;Аль Халедж Сайхат;1;68
2;0;Аль Джабалайн;Аль Сахель;1;3
0;3;Шапекоенсе;Брагантино;2;33
1;0;Атлетико Паранаенсе;Америка Минейро;1;87
0;1;Коринтианс СП;Атлетико Гойяненсе;2;45
2;2;Интернасьонал Порту Алегре;Спорт Ресифе;1;19
2;1;Атлетико Вотупорангенсе;Марилия;2;8
0;1;Нороэсте Бауру;Насьональ Атлетико Сан Паулу;2;90
2;2;Агуа Санта;Сан Бернарду ФК;2;11
2;0;Манаус;Санта Круз Ресифи;1;26
2;1;Гояния U20;Анаполина U20;1;26
1;1;Спарта U20;Канеденсе U20;1;31
3;1;Карабобо;Арагуа Маракай;1;33
1;5;ЛАЛА;Метрополитанос;2;20
3;1;Карабобо;Арагуа Маракай;1;33
2;1;Реал Эстели U20;Хуниор Манагуа U20;1;43
0;1;Матагалпа;Экспорт Себако;2;60
1;1;Пласа Амадор (р);Альянса Панама (р);1;68
1;0;Рубио Нью;Депортиво Сантани;1;45
0;0;Унион Комерсио;Карлос Стейн;0;0
2;3;Пирата;Комерсьентес Унидос;2;15
0;2;Хуан Аурич;Атлетико Грау;2;49
5;2;Пеньяроль;Бостон Ривер;1;17
1;0;Насьональ Монтевидео;Суд Америка;1;61
0;1;Рентистас;Монтевидео Уондерерс;2;89
2;0;Монтевидео Сити Торке;Атлетико Феникс;1;26
2;1;Универсидад Католика Сантьяго;Кобресаль;2;9
1;0;Антофагаста;Уачипато;1;6
2;1;ЛДУ Кито;Оренсе;1;43
0;0;Эмелек;Индепендьенте дель Валье;0;0
2;0;Универсидад Католика;Барселона Гуаякиль;1;26
0;2;ФК Уттара;Нофел СК;2;43
0;1;ФК БУЛ;Пролайн;2;2
1;1;Универсидад О&М;Сибао;2;2
1;2;Виолет;Триумф;2;22
4;1;Дон Боско;Тампет;1;28
0;0;Балтимор СК;Ювентус Ле Ке;0;0
1;2;Унион Арафат;Дар Эль Барка;1;68
0;2;Сувара Риад;ФК Нуакшот;2;43
0;1;Маккаби Кабилио Яффа;Хапоэль Умм эль Фахм;2;22
2;0;Жувентус Рио де Жанейро;Санта Круз Рио де Жанейро;1;84
0;1;Бузиос;Империо Серрано;2;19
1;0;Ботафого СП;Сан Жозе Порту Алегри;1;77
0;4;ФК Нова Прата;Санта Крус ду Сул;2;45
1;3;Нову Оризонте;Гремио Сапукайенсе;2;14
1;1;Крус Асул;Сантос Лагуна;2;37
0;2;ФК Морристаун;Седар Старз Раш;2;2
1;1;Колорадо Раш;Парк Сити Ред Вулвес;2;13
1;1;Альянса Сальвадор;ФАС;2;41
2;0;Нидерл Франц Боаду М;Эдуар О;0;0
2;1;Нидерланды U21;Франция U21;2;23
1;1;Испания U21;Хорватия U21;1;66
2;1;ПорU21 ИтU21 Мота Д;Скамакка Дж;0;0
1;1;Дания U21;Германия U21;1;69
3;3;Португалия U21;Италия U21;1;6
0;0;uef. 4 матча. Хозяева;Гости;0;0
0;1;ФК БУЛ;Пролайн;2;41
0;1;Скендербеу Корча;Влазния Шкодер;2;40
0;3;МТК Будапешт U19 (ж);Пушкаш U19 (ж);2;36
3;1;Палмейрас Сан Паулу (ж);Фламенго Рио де Жанейро (ж);1;20
3;0;Сантос Сан Паулу (ж);Реал Бразилиа (ж);1;30
3;1;Альянса (ж);СЕРК Бразил (ж);2;3
1;0;ЛДУ Кито (ж);Академия Спорт ДжК (ж);1;65
2;2;Насрин Спорт Академи (ж);ФК Брахманбариа (ж);1;50
9;0;Башундара Кингз (ж);Комилла Юнайтед (ж);1;36
1;2;Стьярнан (ж);Вестманнаэйяр (ж);2;18
5;1;Филкир Рейкьявик (ж);Кефлавик (ж);1;45
2;1;Брейдаблик (ж);Тиндастолл (ж);1;16
1;0;Орландо Прайд (ж);Канзас Сити (ж);1;16
0;1;ОЛ Рейн (ж);Вашингтон Спирит (ж);2;52
3;0;Алабама (ж);Норт Алабама (ж);1;18
0;0;Моркам;Ньюпорт Каунти;0;0
4;1;Аурборг;РБ Кефлавик;1;32
0;3;Гольфклюббур Гриндавикур;Крия;2;38
4;1;Бьернин;Рейнир Хеллиссандюр;1;6
4;0;КФУМ Осло;Улленсакер/Киса;1;27
2;3;Синджелич U19;Земун U19;2;16
3;6;Бродарац 2 U19;Студентски Град U19;2;5
2;4;Бежания U19;Звездара U19;1;3
0;2;Оболонь Киев;Верес Ровно;2;14
6;0;Младост Доня Горица;ФК Цетине;1;2
2;2;Вестерос;Браге;2;16
0;1;Квидинг;Утсиктенс;2;17
0;4;Нымме Юнайтед;Пайде Линнамеесконд 2;2;3
3;4;Таммека Тарту 2;Левадия Таллин 2;2;7
6;0;Маарду Линнамеесконд;Тарту Велко;1;10
2;3;Легион Таллин 2;Виймси;2;21
4;5;Нымме Калью 2;Ляэнемаа Хаапсалу;1;15
6;3;Ида Вирумаа Альянс;Калев Таллин 2;2;7
1;2;Вестерн Юнайтед;Макартур ФК;2;27
1;2;Ривер Плейт Асунсьон;Олимпия Асунсьон;2;13
2;2;12 Октября Итаугуа;Насьональ Асунсьон;2;60
3;0;Филадельфия Унион;Портленд Тимберс;1;26
0;0;Сиэтл Саундерс;Остин Болд;0;0
0;0;Сиэтл Саундерс;Остин ФК;0;0
0;0;Спортинг Канзас Сити 2;Эль Пасо Локомотив;0;0
4;2;Палм Бич Старс U23;Джестситиви;2;12
3;2;Хадсон Вэлли Хаммерс;Реал Нью Йорк;1;5
1;5;Адрастея;Мирамар Юнайтед Элит;2;3
2;1;Лос Анджелес Форс;Калифорния Юнайтед;1;50
3;3;Черные коты;Рыжие лисы;1;3
2;3;Черные коты;Зеленые Береты;2;9
3;1;Рыжие лисы;Зеленые Береты;1;12
2;5;Рыжие лисы;Черные коты;2;2
0;3;Зеленые Береты;Черные коты;2;17
3;5;Зеленые Береты;Рыжие лисы;2;3
3;3;Синие Птицы;Желтые Тюльпаны;2;28
5;1;Синие Птицы;Красные Маки;1;13
6;4;Желтые Тюльпаны;Красные Маки;1;2
2;6;Желтые Тюльпаны;Синие Птицы;1;2
2;4;Красные Маки;Синие Птицы;2;17
6;4;Красные Маки;Желтые Тюльпаны;1;4
0;4;Седжон (ж);Сувон Фасилитис (ж);2;35
1;0;Инчхон Хенде Стил (ж);Кенджу (ж);1;65
1;0;Хвачхон КСПО (ж);Сеул Амазонс (ж);1;60
1;0;Поын Санму (ж);Чханнён (ж);1;37
1;1;Интернасьонал Порту Алегре U20;Коритиба U20;2;57
2;0;Рио Бранко Витория;Акидауаненсе;1;47
