3;1;Вест Хэм Юн;Уотфорд;1;6
1;1;Вест Хэм-Уот Антонио М;Дини Т;0;0
0;0;Spa. 11 матчей. Хозяева;Гости;0;0
4;1;Альбасете;Сарагоса;1;13
2;0;Эстремадура;Спортинг Хихон;1;33
3;1;Фуэнлабрада;Эльче;1;47
2;1;Жирона;Кадис;1;22
3;0;Уэска;Нумансия;1;54
2;0;Малага;Алькоркон;1;22
1;0;Мирандес;Депортиво Ла-Корунья;1;23
1;0;Овьедо;Расинг Сантандер;1;7
2;1;Понферрадина;Альмерия;1;12
2;2;Райо Вальекано;Лас-Пальмас;1;20
1;2;Тенерифе;Луго;2;54
0;2;Кьяссо;Винтертур;2;70
0;0;Шаффхаузен;Кринс;0;0
1;0;Лозанна Спортс;Грассхоппер;1;90
2;1;Хаддерсфилд Т;Вест Бромвич;1;4
0;0;Eng. 12 матчей. Хозяева;Гости;0;0
0;0;Хадд-Вест Б Бакуна Ж;Перейра М;0;0
0;0;Кэмпбелл Ф;Робсон-Кану Х;0;0
2;1;Реджо Аудаче;Новара;1;23
1;1;Бари;Каррарезе;1;19
2;1;Слуцк;Ислочь;2;15
2;1;Городея;Белшина;1;90
2;0;Витебск (р);Смолевичи (р);1;63
3;3;Рух Брест (р);БАТЭ (р);2;14
0;0;Девайс Минск;Маланка;0;0
4;1;Метц;РФК Сераинг;2;2
4;1;Генк;Эксельсиор;1;6
8;1;Омония Никосия;Арис Лимасол;1;4
3;1;Комарно;Вашаш;1;11
4;0;Спартак Миява;Тренчанске Станковце;1;29
4;3;Гвадалахара;Америка Клаб (Мекс);1;1
6;4;Трайскирхен;Винер-Спортклуб;2;6
2;2;Блайбург;Вольфсберг АК-2;1;38
5;3;Войтсберг;Ст. Анна;1;29
3;4;ХВВ Голландия;Волендам-2;1;2
2;4;Илзер СВ;Дойчландсбергер;2;7
1;4;Нойзидль;Электра;2;12
2;3;Ст. Йоганн ин Тироль;Куфштайн;2;6
5;1;Ст. Йоганн ин Понгау;Альтенмаркт;1;1
5;2;Гивенбэк;Спелле Венхаус;2;43
1;1;Балтика Калининград;Торпедо М;1;80
2;4;Черноморец Новороссийск;СКА Ростов-на-Дону;1;11
6;0;Ключборк;Уния Крапковице;1;8
8;1;АСК Ст. Валентин;Адмира;1;3
9;0;Вена 1894;Спортунион Шенбрунн;1;10
3;1;Бад-Глайхенберг;Вильдон;1;2
1;3;Маннсворт;Мариентал;2;18
0;0;Фрауенталь;Айхкегель;0;0
4;3;Лебринг;Кроттендорф;1;19
2;5;Хенгсберг;Тобельбад;1;5
1;6;Фалькензе Финкенкруг;Бабельсберг;2;24
3;0;Маннерсдорф;Зиммеринг;1;40
1;1;Гунтрамсдорф;Вена-1980;1;25
1;9;Кремсер;Маршфельд Донауауэн;2;5
1;0;Форд Кельн-Ниль;Вайден;1;25
1;6;Недед;Слован Галанта;2;27
