0;2;Коломяги ШИ-357 U21;Алмаз-Антей U21;2;16
1;0;Ижорец Колпино U21;Нева U21;1;80
2;4;Стандарт;Спутник;2;5
1;1;Расинг;Арена;1;18
1;1;голы Италия;Нидерланды;0;0
3;2;голы Чехия;Австрия;0;0
1;0;Блэк Лейбл;АКК Минск;1;44
0;0;Лос Амигос;Крылы Радзимы;0;0
3;3;Бен Тре U21;Санвинец Фишсан Кхан Хоа U21;2;24
2;2;Фейеноорд U21;Рода U21;1;12
3;1;Академия Онтустик;Ордабасы U21;1;55
1;2;Маккаби Ирони Ашдод;Нордиа Иерусалим;2;71
1;2;Маккаби Герцлия;Маккаби Кабилио Яффа;2;46
1;0;Сакарьяспор;Киркларелиспор;1;57
3;0;Арда Карджали;Локомотив Горна Оряховица;1;20
3;2;Слован Либерец;Градец Кралове;2;19
1;2;Хрудим;Виктория Жижков;1;59
0;2;Германштадт;Ута Арад;2;38
1;2;Пхо Хиен;Хайфон;2;45
1;1;Заглембе Любин;Хробры Глогув;1;45
3;2;Кхонкэн;Махасаракхам Юн;1;9
2;0;Хорсенс;Эсбьерг;1;24
3;3;Гронинген;НЕК Неймеген;2;2
2;2;Овьедо;Атлетик Бильбао;1;37
3;1;Визела;Санта Клара;2;2
0;1;Академия Онтустик U21;Арысь;2;64
3;0;Сухотай;Лампанг;1;55
1;1;Серкль Брюгге;Дюнкерк;2;86
4;0;Чайнат;Си Квэй Сити;1;6
1;3;Фархуд;Ситко Инструментс;2;12
1;1;Спарта Роттердам;АДО Ден Хааг;2;75
3;0;Зальцбург;Тюркгюджу Мюнхен;1;1
1;1;Байер Леверкузен;Андерлехт;1;6
0;0;Виль;Аустрия Люстенау;0;0
0;1;Айнтрахт Брауншвейг;Де Графсхап;2;35
2;1;Ольборг;Оденсе;2;1
6;1;Анжер;Шатору;2;78
3;2;Лацио;Виченца;1;13
2;2;Шеффилд Юн;Престон Норт Энд;1;36
1;0;Хартберг;Марибор;1;67
1;0;Кальяри;Ольбия;1;76
0;1;Янтра 2019 Габрово;Этар Велико Тарново;2;64
4;0;Наполи;Терамо;1;4
1;0;Рапид Вена;Грацер АК;1;40
2;1;Ст. Пельтен;Флоридсдорф;2;29
2;4;Аустрия Клагенфурт;Браво;2;32
0;1;Бланско;Тршинец;2;85
1;3;Унив. Алба Юлия;Индустрия Галда Йос;2;38
2;1;Ваккер Инсбрук;Судтироль;2;50
2;2;Олимпиакос Никосия;Кармиотисса;1;6
3;0;Уэска;Сабадель;1;42
3;2;Монако;Ницца;2;2
4;0;Алки Ороклини;Докса Катокопия;1;29
0;0;Эноcис Паралимни;Агиа;0;0
1;1;Лодзь;Радомяк Радом;1;59
0;3;Сенгля Атлетик;Гуджа Юнайтед ФК;2;10
0;4;Венло;Боруссия Менхенгладбах;2;8
1;3;Тенерифе;Лас Пальмас;2;46
1;1;Осасуна;Эйбар;2;2
0;6;Боруссия Линденталь-Хоенлинд;Боннер;2;21
4;0;Дуйсбург;Ренаниа Хамборн;1;13
2;1;Адмира;Хорн;1;2
3;0;Бешикташ;Антальяспор;1;3
1;2;Фром Т;Йовил Т;1;26
2;4;Чичестер Сити;Богнор Реджис Т;2;6
2;1;Данстон;Морпет Таун;1;32
2;1;Спортинг Лиссабон;Вальядолид;2;64
6;3;Кампиненсе;Сентрал Каруару;1;3
3;0;Вольфсбург (ж);Эссен-Шенебек (ж);1;16
1;0;Санчжу Сангму;Сувон Блюуингс;1;68
3;1;Эспаньол (ж);Сигалл (ж);1;1
2;2;Латвия U21;Сербия U21;1;7
1;0;Босния и Герцеговина U21;Уэльс U21;1;74
0;7;Беларусь U21;Нидерланды U21;2;2
0;4;Кипр U21;Португалия U21;2;7
1;1;Дания U21;Украина U21;2;73
0;6;Эстония U21;Польша U21;2;4
1;3;Финляндия U21;Румыния U21;2;21
0;2;Мальта U21;Сев. Ирландия U21;2;57
6;0;Норвегия U21;Гибралтар U21;1;13
2;0;Россия U21;Болгария U21;1;1
0;0;Россия-Болга Игнатьев И;Кучаев К;0;0
1;5;Австрия U21;Албания U21;2;16
1;0;Исландия U21;Швеция U21;1;65
0;2;Грузия U21;Франция U21;2;37
0;6;Косово U21;Англия U21;2;51
4;1;Швейцария U21;Словакия U21;1;9
1;0;Турция U21;Андорра U21;1;49
2;1;Кретей;Стад Бриошен;1;5
3;1;Лаваль;Лион Дюшер;1;23
0;0;Сет;Анси;0;0
0;1;Вильфранш;Кевийи;2;81
4;3;Мидлсбро;Шрусбери Т;2;13
1;1;Бертон Альбион;Аккрингтон Стэнли;1;32
3;5;Маннсворт;Штадлау;1;18
6;1;Эгг;Шрунс;1;11
2;3;Герасдорф Штаммерсдорф;Донауфельд;2;56
6;2;Халлейн;Зиценхайм;2;22
2;3;Кремсер СК;Рец;2;21
6;1;Швехат;ВАФ Форвертс Бригиттенау;1;2
1;1;Вельс;Штурм-2 Грац;2;28
0;2;Калсдорф;Герта Вельс;2;65
3;0;Нойзидль-ам-Зе;Драсбург;1;37
2;1;Винер-Спортклуб;Брук/Лайта;1;10
1;4;Халль;Ваккер-2 Инсбрук;2;7
1;1;Парндорф;Роялспед;1;37
0;1;Крайг;САК Клагенфурт;2;75
2;3;КАК 1909;Ст. Якоб Роз;1;39
5;2;Вольфсберг;Мария Зааль;1;2
0;2;Штрасс СВ;Глайнштеттен;2;42
3;1;Гросклайн;Атус Бернбах;1;31
4;2;Донау Линц;Грюн Вайс Михельдорф;2;31
2;1;Пакш U19;Ференцварош U19;2;11
2;1;Ганновер-2;Атлас Дельменхорст;2;37
2;1;Ганновер-2;Дельменхорст;2;37
1;1;Редингхаузен;Пройссен Мюнстер;1;29
3;0;Арминия Людвигсхавен;Пфеддерсхайм;1;41
2;4;Эппельборн;Дифлен;2;2
2;1;Бремер СВ;ФК Унион 60;2;13
1;0;Велберт ССВг;Шоннебек;1;86
1;4;Баунаталь;Штайнбах 1920;2;11
1;1;БФ ДЙК Келлен;БФ ДЙК Келлен-2;1;52
0;2;Мерзебург;Унион Сандерсдорф;2;3
2;0;Нествед;Хиллеред;1;4
1;2;Роскильде Болдклуб;Греве;2;4
2;2;Силькеборг КФУМ;Орхус-Фремад-2;1;11
0;10;Бней Йегуда U19;Хапоэль Катамон U19;2;8
1;0;Хапоэль Пардесия U19;Маккаби Петах-Тиква U19;1;39
2;3;Маккаби Явне U19;Бейтар Рамат-Ган U19;2;27
3;0;Уотерфорд Юн;Ст. Патрикс Атлетик;1;24
1;4;Атлон Т;Гэлуей Юн;2;20
3;0;Брэй Уондерерс;Кабинтили;1;29
0;1;Дроэда Юн;Коб-Рамблерс;2;66
1;2;Шемрок Роверс-2;Лонгфорд;2;34
8;0;ЮК Дублин;Уэксфорд;1;2
3;0;Мейфилд Юн;Бандон;1;20
2;1;Старт-2 U19;Траума U19;1;12
1;1;Люн U19;КФУМ Осло U19;1;1
4;1;Старт Альтаир;Челябинск-м;1;15
8;1;Зенит Салават;Зенит Стфк Стерлитамак;1;22
1;2;Черноморец Севастополь;Кафа Феодосия;1;35
1;0;Тек Слога;Полет Доркол;1;74
0;1;БАСК Белград U19;Бежания Белград U19;2;45
2;5;Войчице U19;Дружстевник Трховиште U19;1;3
1;0;Глучин;Велке Межиричи;1;66
2;2;Злин-2;Сигма Оломоуц-2;2;32
0;0;Кралове Двур;Писек;0;0
4;4;Рокикани;Отава Катовице;1;30
3;1;Арсенал Ческа Липа;Хомутов;1;2
5;1;Хоцень;Ческа-Тршебова;1;30
0;2;Татран Русинов;Олимпия Раецко;2;16
4;1;Батов;Поланка;1;18
1;1;Локо Карловы Вары;Славия Карловы Вары-2;2;10
2;1;Эслоус;Бункефло;1;45
0;0;Венерсборг ИФ;Гаутьод;0;0
3;1;Хасслехольм ИФ;Реппе;1;52
